"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"212940","12940","Baton Rouge, LA","2005","Metro","10308","5925","986","-362","-691"
"212940","12940","Baton Rouge, LA","2006","Metro","10759","6282","1007","29685","-256"
"212940","12940","Baton Rouge, LA","2007","Metro","11566","6133","924","827","58"
"212940","12940","Baton Rouge, LA","2008","Metro","11472","5963","901","846","43"
"212940","12940","Baton Rouge, LA","2009","Metro","11173","6375","901","1990","-82"
"212940","12940","Baton Rouge, LA","2010","Metro","2565","1418","220","430","17"
"212940","12940","Baton Rouge, LA","2011","Metro","10938","6162","1244","-1956","14"
"212940","12940","Baton Rouge, LA","2012","Metro","10878","6222","635","-348","-39"
"212940","12940","Baton Rouge, LA","2013","Metro","11101","6784","974","430","25"
"212940","12940","Baton Rouge, LA","2014","Metro","11268","6831","750","-115","3"
"212940","12940","Baton Rouge, LA","2015","Metro","11302","7045","1160","-843","-6"
"212940","12940","Baton Rouge, LA","2016","Metro","11386","6854","1350","65","-14"
"212940","12940","Baton Rouge, LA","2017","Metro","10938","7069","816","-6936","22"
"212940","12940","Baton Rouge, LA","2018","Metro","10979","7254","827","-3747","0"
"212940","12940","Baton Rouge, LA","2019","Metro","10499","7217","1278","-2309","10"
"212940","12940","Baton Rouge, LA","2020","Metro","10458","7837","1029","-2169","-13"
"212980","12980","Battle Creek, MI","1990","Metro","557","324","4","101","-2"
"212980","12980","Battle Creek, MI","1991","Metro","2139","1355","28","191","-88"
"212980","12980","Battle Creek, MI","1992","Metro","2152","1380","27","94","-65"
"212980","12980","Battle Creek, MI","1993","Metro","2053","1313","52","90","-44"
"212980","12980","Battle Creek, MI","1994","Metro","1873","1415","23","59","-32"
"212980","12980","Battle Creek, MI","1995","Metro","1973","1327","6","-777","-44"
"212980","12980","Battle Creek, MI","1996","Metro","1852","1354","25","-873","-47"
"212980","12980","Battle Creek, MI","1997","Metro","1795","1460","32","226","-22"
"212980","12980","Battle Creek, MI","1998","Metro","1825","1515","44","1003","-15"
"212980","12980","Battle Creek, MI","1999","Metro","1791","1518","52","299","-50"
"212980","12980","Battle Creek, MI","1999","Metro","18010","12961","293","413","-409"
"212980","12980","Battle Creek, MI","2000","Metro","460","350","45","-129","10"
"212980","12980","Battle Creek, MI","2001","Metro","1923","1429","221","-554","-130"
"212980","12980","Battle Creek, MI","2002","Metro","1855","1500","204","-130","-138"
"212980","12980","Battle Creek, MI","2003","Metro","1915","1459","180","-255","-203"
"212980","12980","Battle Creek, MI","2004","Metro","1888","1399","200","-215","-113"
"212980","12980","Battle Creek, MI","2005","Metro","1849","1387","202","-1193","-131"
"212980","12980","Battle Creek, MI","2006","Metro","1817","1407","207","-1295","-99"
"212980","12980","Battle Creek, MI","2007","Metro","1864","1465","188","-1350","7"
"212980","12980","Battle Creek, MI","2008","Metro","1920","1418","184","-971","0"
"212980","12980","Battle Creek, MI","2009","Metro","1843","1381","184","-1417","-17"
"212980","12980","Battle Creek, MI","2010","Metro","409","453","51","-203","-1"
"212980","12980","Battle Creek, MI","2011","Metro","1662","1468","195","-1235","4"
"212980","12980","Battle Creek, MI","2012","Metro","1619","1449","330","-860","4"
"212980","12980","Battle Creek, MI","2013","Metro","1683","1463","296","-485","-4"
"212980","12980","Battle Creek, MI","2014","Metro","1700","1457","335","-501","-14"
"212980","12980","Battle Creek, MI","2015","Metro","1670","1463","308","-984","1"
"212980","12980","Battle Creek, MI","2016","Metro","1647","1561","341","-457","-4"
"212980","12980","Battle Creek, MI","2017","Metro","1617","1574","242","-498","-3"
"212980","12980","Battle Creek, MI","2018","Metro","1492","1531","150","-377","-3"
"212980","12980","Battle Creek, MI","2019","Metro","1509","1506","98","-154","1"
"212980","12980","Battle Creek, MI","2020","Metro","1508","1489","82","-331","4"
"213020","13020","Bay City, MI","1990","Metro","425","213","5","-151","1"
"213020","13020","Bay City, MI","1991","Metro","1642","993","8","-690","-68"
"213020","13020","Bay City, MI","1992","Metro","1582","1030","12","-213","-57"
"213020","13020","Bay City, MI","1993","Metro","1573","1034","33","-394","-53"
"213020","13020","Bay City, MI","1994","Metro","1420","1004","8","-848","-36"
"213020","13020","Bay City, MI","1995","Metro","1385","1037","15","-757","-42"
"213020","13020","Bay City, MI","1996","Metro","1354","1030","25","-850","-31"
"213020","13020","Bay City, MI","1997","Metro","1366","984","22","-681","-14"
"213020","13020","Bay City, MI","1998","Metro","1317","1039","22","-700","-16"
"213020","13020","Bay City, MI","1999","Metro","1358","1023","16","-805","-12"
"213020","13020","Bay City, MI","1999","Metro","13422","9387","166","-6089","-328"
"213020","13020","Bay City, MI","2000","Metro","335","281","4","-130","4"
"213020","13020","Bay City, MI","2001","Metro","1319","1095","34","-593","-102"
"213020","13020","Bay City, MI","2002","Metro","1326","1115","29","-203","-107"
"213020","13020","Bay City, MI","2003","Metro","1230","1114","13","-452","-136"
"213020","13020","Bay City, MI","2004","Metro","1309","1122","31","-330","-92"
"213020","13020","Bay City, MI","2005","Metro","1230","1104","20","-443","-111"
"213020","13020","Bay City, MI","2006","Metro","1233","1088","25","-627","-83"
"213020","13020","Bay City, MI","2007","Metro","1252","1182","20","-678","-12"
"213020","13020","Bay City, MI","2008","Metro","1272","1087","20","38","-19"
"213020","13020","Bay City, MI","2009","Metro","1285","1074","20","-381","-13"
"213020","13020","Bay City, MI","2010","Metro","297","311","10","-81","-10"
"213020","13020","Bay City, MI","2011","Metro","1153","1160","78","-323","-3"
"213020","13020","Bay City, MI","2012","Metro","1070","1190","54","-364","-13"
"213020","13020","Bay City, MI","2013","Metro","1030","1138","33","-76","-12"
"213020","13020","Bay City, MI","2014","Metro","1088","1158","24","-697","-1"
"213020","13020","Bay City, MI","2015","Metro","1030","1298","14","-544","-4"
"213020","13020","Bay City, MI","2016","Metro","1019","1247","17","-637","-2"
"213020","13020","Bay City, MI","2017","Metro","1051","1277","11","-115","-6"
"213020","13020","Bay City, MI","2018","Metro","939","1242","8","-112","-4"
"213020","13020","Bay City, MI","2019","Metro","971","1238","2","-446","1"
"213020","13020","Bay City, MI","2020","Metro","921","1242","3","-261","2"
"213060","13060","Bay City, TX","1990","Micro","156","82","12","-226","11"
"213060","13060","Bay City, TX","1991","Micro","695","315","56","421","-22"
"213060","13060","Bay City, TX","1992","Micro","705","293","57","-284","-18"
"213060","13060","Bay City, TX","1993","Micro","650","321","70","188","-18"
"213060","13060","Bay City, TX","1994","Micro","599","331","97","-212","-11"
"213060","13060","Bay City, TX","1995","Micro","565","324","45","-597","-10"
"213060","13060","Bay City, TX","1996","Micro","585","395","82","-610","0"
"213060","13060","Bay City, TX","1997","Micro","592","323","87","-359","-1"
"213060","13060","Bay City, TX","1998","Micro","644","343","154","-313","-7"
"213060","13060","Bay City, TX","1999","Micro","607","330","142","-587","9"
"213060","13060","Bay City, TX","1999","Micro","5798","3057","802","-2579","-67"
"213060","13060","Bay City, TX","2000","Micro","110","83","53","-81","2"
"213060","13060","Bay City, TX","2001","Micro","554","399","174","-340","-35"
"213060","13060","Bay City, TX","2002","Micro","564","373","165","-448","-25"
"213060","13060","Bay City, TX","2003","Micro","550","367","151","-254","-43"
"213060","13060","Bay City, TX","2004","Micro","558","368","139","-546","-44"
"213060","13060","Bay City, TX","2005","Micro","559","325","141","-593","-33"
"213060","13060","Bay City, TX","2006","Micro","538","309","142","-698","-20"
"213060","13060","Bay City, TX","2007","Micro","533","332","133","-586","11"
"213060","13060","Bay City, TX","2008","Micro","558","318","130","-66","2"
"213060","13060","Bay City, TX","2009","Micro","557","340","130","-423","16"
"213060","13060","Bay City, TX","2010","Micro","121","100","2","-15","-4"
"213060","13060","Bay City, TX","2011","Micro","546","339","-12","-226","0"
"213060","13060","Bay City, TX","2012","Micro","522","332","7","-341","3"
"213060","13060","Bay City, TX","2013","Micro","481","388","-6","-135","-3"
"213060","13060","Bay City, TX","2014","Micro","545","371","-3","-192","1"
"213060","13060","Bay City, TX","2015","Micro","538","386","25","108","-1"
"213060","13060","Bay City, TX","2016","Micro","577","403","70","154","-2"
"213060","13060","Bay City, TX","2017","Micro","545","421","37","-458","2"
"213060","13060","Bay City, TX","2018","Micro","549","413","18","-420","1"
"213060","13060","Bay City, TX","2019","Micro","514","339","33","-135","-1"
"213060","13060","Bay City, TX","2020","Micro","517","390","28","-86","1"
"213100","13100","Beatrice, NE","1990","Micro","77","78","-1","16","0"
"213100","13100","Beatrice, NE","1991","Micro","261","323","-2","-13","-17"
"213100","13100","Beatrice, NE","1992","Micro","267","286","6","52","-15"
"213100","13100","Beatrice, NE","1993","Micro","262","296","6","117","-17"
"213100","13100","Beatrice, NE","1994","Micro","255","299","2","38","-12"
"213100","13100","Beatrice, NE","1995","Micro","261","281","7","-8","-10"
"213100","13100","Beatrice, NE","1996","Micro","214","312","2","117","-6"
"213100","13100","Beatrice, NE","1997","Micro","260","319","5","117","-4"
"213100","13100","Beatrice, NE","1998","Micro","249","307","10","-3","-8"
"213100","13100","Beatrice, NE","1999","Micro","261","319","3","-18","-8"
"213100","13100","Beatrice, NE","1999","Micro","2367","2820","38","415","-97"
"213100","13100","Beatrice, NE","2000","Micro","56","65","0","-7","-2"
"213100","13100","Beatrice, NE","2001","Micro","281","294","2","149","-24"
"213100","13100","Beatrice, NE","2002","Micro","254","255","1","45","-22"
"213100","13100","Beatrice, NE","2003","Micro","283","283","-1","77","-27"
"213100","13100","Beatrice, NE","2004","Micro","275","272","4","39","-19"
"213100","13100","Beatrice, NE","2005","Micro","274","287","1","-127","-20"
"213100","13100","Beatrice, NE","2006","Micro","278","287","3","63","-18"
"213100","13100","Beatrice, NE","2007","Micro","287","281","1","2","-6"
"213100","13100","Beatrice, NE","2008","Micro","294","289","1","-226","1"
"213100","13100","Beatrice, NE","2009","Micro","274","270","1","-199","-5"
"213100","13100","Beatrice, NE","2010","Micro","62","94","0","-8","-2"
"213100","13100","Beatrice, NE","2011","Micro","231","286","-4","-301","2"
"213100","13100","Beatrice, NE","2012","Micro","231","269","0","-219","2"
"213100","13100","Beatrice, NE","2013","Micro","261","287","-1","140","-2"
"213100","13100","Beatrice, NE","2014","Micro","253","266","0","-194","1"
"213100","13100","Beatrice, NE","2015","Micro","226","274","3","204","-2"
"213100","13100","Beatrice, NE","2016","Micro","222","279","11","-49","-1"
"213100","13100","Beatrice, NE","2017","Micro","246","272","15","35","-2"
"213100","13100","Beatrice, NE","2018","Micro","243","280","11","-120","1"
"213100","13100","Beatrice, NE","2019","Micro","217","248","9","67","-2"
"213100","13100","Beatrice, NE","2020","Micro","209","278","5","-48","1"
"213140","13140","Beaumont-Port Arthur, TX","1990","Metro","1370","909","69","-520","3"
"213140","13140","Beaumont-Port Arthur, TX","1991","Metro","5788","3579","500","1596","-234"
"213140","13140","Beaumont-Port Arthur, TX","1992","Metro","5916","3775","528","1119","-183"
"213140","13140","Beaumont-Port Arthur, TX","1993","Metro","5982","3649","632","1190","-200"
"213140","13140","Beaumont-Port Arthur, TX","1994","Metro","5862","3772","534","-1542","-188"
"213140","13140","Beaumont-Port Arthur, TX","1995","Metro","5675","3636","503","-454","-233"
"213140","13140","Beaumont-Port Arthur, TX","1996","Metro","5499","3985","452","-3031","-136"
"213140","13140","Beaumont-Port Arthur, TX","1997","Metro","5451","3981","458","-1034","-44"
"213140","13140","Beaumont-Port Arthur, TX","1998","Metro","5532","3967","435","-1518","-87"
"213140","13140","Beaumont-Port Arthur, TX","1999","Metro","5594","4092","441","-621","-112"
"213140","13140","Beaumont-Port Arthur, TX","1999","Metro","52669","35345","4552","-4815","-1414"
"213140","13140","Beaumont-Port Arthur, TX","2000","Metro","1183","976","171","-816","3"
"213140","13140","Beaumont-Port Arthur, TX","2001","Metro","5336","4145","655","-4601","-324"
"213140","13140","Beaumont-Port Arthur, TX","2002","Metro","5317","4121","608","-2320","-340"
"213140","13140","Beaumont-Port Arthur, TX","2003","Metro","5276","3995","512","-2432","-460"
"213140","13140","Beaumont-Port Arthur, TX","2004","Metro","5279","4083","499","-1502","-354"
"213140","13140","Beaumont-Port Arthur, TX","2005","Metro","5367","4130","506","-1445","-383"
"213140","13140","Beaumont-Port Arthur, TX","2006","Metro","5007","4109","509","-8840","-137"
"213140","13140","Beaumont-Port Arthur, TX","2007","Metro","5648","3978","451","524","-49"
"213140","13140","Beaumont-Port Arthur, TX","2008","Metro","5446","4081","448","-72","-11"
"213140","13140","Beaumont-Port Arthur, TX","2009","Metro","5245","4043","448","-732","23"
"213140","13140","Beaumont-Port Arthur, TX","2010","Metro","1341","840","109","-83","-19"
"213140","13140","Beaumont-Port Arthur, TX","2011","Metro","5226","3891","481","-21","-13"
"213140","13140","Beaumont-Port Arthur, TX","2012","Metro","5296","3881","536","-3455","105"
"213140","13140","Beaumont-Port Arthur, TX","2013","Metro","5512","4111","557","-389","-58"
"213140","13140","Beaumont-Port Arthur, TX","2014","Metro","5534","4247","755","-1610","-23"
"213140","13140","Beaumont-Port Arthur, TX","2015","Metro","5751","4145","794","703","-41"
"213140","13140","Beaumont-Port Arthur, TX","2016","Metro","5760","4224","697","-466","-16"
"213140","13140","Beaumont-Port Arthur, TX","2017","Metro","5429","4322","604","-479","-4"
"213140","13140","Beaumont-Port Arthur, TX","2018","Metro","5405","4519","482","-6620","25"
"213140","13140","Beaumont-Port Arthur, TX","2019","Metro","5190","4085","305","-2362","1"
"213140","13140","Beaumont-Port Arthur, TX","2020","Metro","5142","4525","306","-2077","8"
"213180","13180","Beaver Dam, WI","1990","Micro","250","176","1","94","-22"
"213180","13180","Beaver Dam, WI","1991","Micro","989","798","-5","604","-26"
"213180","13180","Beaver Dam, WI","1992","Micro","974","820","11","506","-43"
"213180","13180","Beaver Dam, WI","1993","Micro","951","784","8","587","-46"
"213180","13180","Beaver Dam, WI","1994","Micro","1011","816","4","70","-15"
