"IBRC_Geo_ID","State","District Name","Year","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"6500361                           ","VA","Crater Planning District Commission","2018","151","218","1","-183","1"
"6500361                           ","VA","Crater Planning District Commission","2019","148","195","2","-86","1"
"6500361                           ","VA","Crater Planning District Commission","2020","138","229","1","-96","-3"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1990","347","291","-2","-5","-132"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1991","1448","1255","5","862","65"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1992","1438","1159","43","-130","-55"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1993","1431","1225","32","-180","-40"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1994","1353","1189","20","-641","-48"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1995","1336","1186","40","-277","-59"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1996","1356","1257","46","-1201","-25"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1997","1244","1293","29","-709","-8"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1998","1248","1270","22","-920","-12"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1999","1249","1288","24","-1133","9"
"6500362                           ","VA","Cumberland Plateau Planning District Commission","1999","12450","11413","259","-4334","-305"
